time;TSrock;TSrasp;offset;device
87023779915;119325136735778;104673786864703;-14651349871075;192.168.1.159
88024023514;119326136979377;104674787106430;-14651349872947;192.168.1.159
89024303571;119327137259434;104675787380489;-14651349878945;192.168.1.159
90024537254;119328137493117;104676787634010;-14651349859107;192.168.1.159
91024823145;119329137779008;104677787918828;-14651349860180;192.168.1.159
92025099994;119330138055857;104678788207478;-14651349848379;192.168.1.159
93025388510;119331138344373;104679788484350;-14651349860023;192.168.1.159
94025636776;119332138592639;104680788737242;-14651349855397;192.168.1.159
95025926166;119333138882029;104681789024262;-14651349857767;192.168.1.159
96026172098;119334139127961;104682789279338;-14651349848623;192.168.1.159
97026450114;119335139405977;104683789551394;-14651349854583;192.168.1.159
98026699839;119336139655702;104684789809822;-14651349845880;192.168.1.159
99026979313;119337139935176;104685790083637;-14651349851539;192.168.1.159
100027232829;119338140188692;104686790335527;-14651349853165;192.168.1.159
101027507053;119339140462916;104687790603063;-14651349859853;192.168.1.159
102027750944;119340140706807;104688790854879;-14651349851928;192.168.1.159
103028022835;119341140978698;104689791129731;-14651349848967;192.168.1.159
104028275184;119342141231047;104690791397361;-14651349833686;192.168.1.159
105028598991;119343141554854;104691791709637;-14651349845217;192.168.1.159
106028838507;119344141794370;104692791957063;-14651349837307;192.168.1.159
107029124398;119345142080261;104693792235025;-14651349845236;192.168.1.159
108029393080;119346142348943;104694792507857;-14651349841086;192.168.1.159
109029636679;119347142592542;104695792756301;-14651349836241;192.168.1.159
110029921403;119348142877266;104696793037262;-14651349840004;192.168.1.159
111030240253;119349143196116;104697793367870;-14651349828246;192.168.1.159
112030543935;119350143499798;104698793664515;-14651349835283;192.168.1.159
113030795118;119351143750981;104699793920717;-14651349830264;192.168.1.159
114031055342;119352144011205;104700794170474;-14651349840731;192.168.1.159
115031317899;119353144273762;104701794433619;-14651349840143;192.168.1.159
116031590373;119354144546236;104702794702839;-14651349843397;192.168.1.159
117031848555;119355144804418;104703794962947;-14651349841471;192.168.1.159
118032081946;119356145037809;104704795214500;-14651349823309;192.168.1.159
119032367546;119357145323409;104705795493866;-14651349829543;192.168.1.159
120032634770;119358145590633;104706795763344;-14651349827289;192.168.1.159
121032875744;119359145831607;104707796013730;-14651349817877;192.168.1.159
122033161635;119360146117498;104708796283873;-14651349833625;192.168.1.159
123033423317;119361146379180;104709796554202;-14651349824978;192.168.1.159
124033666041;119362146621904;104710796814902;-14651349807002;192.168.1.159
125033932682;119363146888545;104711797075861;-14651349812684;192.168.1.159
126034219448;119364147175311;104712797345855;-14651349829456;192.168.1.159
127034473839;119365147429702;104713797603757;-14651349825945;192.168.1.159
128034711021;119366147666884;104714797849382;-14651349817502;192.168.1.159
129034988454;119367147944317;104715798126876;-14651349817441;192.168.1.159
130035241095;119368148196958;104716798388388;-14651349808570;192.168.1.159
131035524652;119369148480515;104717798667956;-14651349812559;192.168.1.159
132035773501;119370148729364;104718798920043;-14651349809321;192.168.1.159
133036050934;119371149006797;104719799196944;-14651349809853;192.168.1.159
134036301533;119372149257396;104720799454659;-14651349802737;192.168.1.159
135036581882;119373149537745;104721799753495;-14651349784250;192.168.1.159
136036862523;119374149818386;104722800038866;-14651349779520;192.168.1.159
137037120122;119375150075985;104723800280764;-14651349795221;192.168.1.159
138037358179;119376150314042;104724800535150;-14651349778892;192.168.1.159
139037601195;119377150557058;104725800785468;-14651349771590;192.168.1.159
140037841878;119378150797741;104726801039238;-14651349758503;192.168.1.159
141038095686;119379151051549;104727801290291;-14651349761258;192.168.1.159
142038341034;119380151296897;104728801541520;-14651349755377;192.168.1.159
143038583175;119381151539038;104729801801698;-14651349737340;192.168.1.159
144038831150;119382151787013;104730802071976;-14651349715037;192.168.1.159
145039095457;119383152051320;104731802330183;-14651349721137;192.168.1.159
146039337598;119384152293461;104732802579583;-14651349713878;192.168.1.159
147039577406;119385152533269;104733802817786;-14651349715483;192.168.1.159
148039808754;119386152764617;104734803065440;-14651349699177;192.168.1.159
149040049146;119387153005009;104735803314047;-14651349690962;192.168.1.159
150040292162;119388153248025;104736803565161;-14651349682864;192.168.1.159
151040534594;119389153490457;104737803815855;-14651349674602;192.168.1.159
152040774693;119390153730556;104738804057242;-14651349673314;192.168.1.159
153041015375;119391153971238;104739804301471;-14651349669767;192.168.1.159
154041249058;119392154204921;104740804542189;-14651349662732;192.168.1.159
155041489157;119393154445020;104741804810596;-14651349634424;192.168.1.159
156041750257;119394154706120;104742805072993;-14651349633127;192.168.1.159
157041995023;119395154950886;104743805313097;-14651349637789;192.168.1.159
158042235122;119396155190985;104744805572915;-14651349618070;192.168.1.159
159042483971;119397155439834;104745805827941;-14651349611893;192.168.1.159
160042727862;119398155683725;104746806080307;-14651349603418;192.168.1.159
161042972336;119399155928199;104747806332272;-14651349595927;192.168.1.159
162043213894;119400156169757;104748806571893;-14651349597864;192.168.1.159
