time;TSrock;TSrasp;offset;device
234062377908;119472175173646;104826771325858;-14645403847788;192.168.1.111
235062627340;119473175423078;104827771590223;-14645403832855;192.168.1.111
236062898647;119474175694385;104828771850625;-14645403843760;192.168.1.111
237063163247;119475175958985;104829772126490;-14645403832495;192.168.1.111
238063431638;119476176227376;104830772394096;-14645403833280;192.168.1.111
239063703820;119477176499558;104831772665127;-14645403834431;192.168.1.111
240063971627;119478176767365;104832772919881;-14645403847484;192.168.1.111
241064230685;119479177026423;104833773190023;-14645403836400;192.168.1.111
242064500242;119480177295980;104834773463333;-14645403832647;192.168.1.111
243064762508;119481177558246;104835773714938;-14645403843308;192.168.1.111
244065024774;119482177820512;104836773989710;-14645403830802;192.168.1.111
245065306582;119483178102320;104837774258465;-14645403843855;192.168.1.111
246065568264;119484178364002;104838774532218;-14645403831784;192.168.1.111
247065831113;119485178626851;104839774788064;-14645403838787;192.168.1.111
248066099504;119486178895242;104840775061836;-14645403833406;192.168.1.111
249066363228;119487179158966;104841775322332;-14645403836634;192.168.1.111
250066631619;119488179427357;104842775600251;-14645403827106;192.168.1.111
251066916634;119489179712372;104843775883691;-14645403828681;192.168.1.111
252067192317;119490179988055;104844776147443;-14645403840612;192.168.1.111
253067459541;119491180255279;104845776423975;-14645403831304;192.168.1.111
254067727057;119492180522795;104846776680728;-14645403842067;192.168.1.111
255067991073;119493180786811;104847776955649;-14645403831162;192.168.1.111
256068257130;119494181052868;104848777212829;-14645403840039;192.168.1.111
257068523188;119495181318926;104849777488805;-14645403830121;192.168.1.111
258068804995;119496181600733;104850777758428;-14645403842305;192.168.1.111
259069059094;119497181854832;104851778014274;-14645403840558;192.168.1.111
260069317860;119498182113598;104852778275954;-14645403837644;192.168.1.111
261069586251;119499182381989;104853778551133;-14645403830856;192.168.1.111
262069853184;119500182648922;104854778807424;-14645403841498;192.168.1.111
263070116908;119501182912646;104855779081919;-14645403830727;192.168.1.111
264070382673;119502183178411;104856779348468;-14645403829943;192.168.1.111
265070653980;119503183449718;104857779609018;-14645403840700;192.168.1.111
266070918288;119504183714026;104858779879828;-14645403834198;192.168.1.111
267071179679;119505183975417;104859780141951;-14645403833466;192.168.1.111
268071447778;119506184243516;104860780401594;-14645403841922;192.168.1.111
269071710336;119507184506074;104861780666885;-14645403839189;192.168.1.111
270071968518;119508184764256;104862780925194;-14645403839062;192.168.1.111
271072235742;119509185031480;104863781190947;-14645403840533;192.168.1.111
272072492758;119510185288496;104864781447961;-14645403840535;192.168.1.111
273072757649;119511185553387;104865781714751;-14645403838636;192.168.1.111
274073014082;119512185809820;104866781966210;-14645403843610;192.168.1.111
275073349555;119513186145293;104867782298979;-14645403846314;192.168.1.111
276073620571;119514186416309;104868782573493;-14645403842816;192.168.1.111
277073882545;119515186678283;104869782836208;-14645403842075;192.168.1.111
278074140728;119516186936466;104870783096741;-14645403839725;192.168.1.111
279074409411;119517187205149;104871783361771;-14645403843378;192.168.1.111
280074671968;119518187467706;104872783627766;-14645403839940;192.168.1.111
281074941234;119519187736972;104873783894870;-14645403842102;192.168.1.111
282075212833;119520188008571;104874784168235;-14645403840336;192.168.1.111
283075475974;119521188271712;104875784430248;-14645403841464;192.168.1.111
284075720448;119522188516186;104876784691669;-14645403824517;192.168.1.111
285076019172;119523188814910;104877784975255;-14645403839655;192.168.1.111
286076257813;119524189053551;104878785222898;-14645403830653;192.168.1.111
287076542829;119525189338567;104879785515521;-14645403823046;192.168.1.111
288076791969;119526189587707;104880785760034;-14645403827673;192.168.1.111
289077080777;119527189876515;104881786035528;-14645403840987;192.168.1.111
290077343626;119528190139364;104882786301985;-14645403837379;192.168.1.111
291077589267;119529190385005;104883786554239;-14645403830766;192.168.1.111
292077859991;119530190655729;104884786814937;-14645403840792;192.168.1.111
293078125757;119531190921495;104885787076894;-14645403844601;192.168.1.111
294078359148;119532191154886;104886787322834;-14645403832052;192.168.1.111
295078641830;119533191437568;104887787596828;-14645403840740;192.168.1.111
296078895638;119534191691376;104888787863395;-14645403827981;192.168.1.111
297079183278;119535191979016;104889788142445;-14645403836571;192.168.1.111
298079425711;119536192221449;104890788391532;-14645403829917;192.168.1.111
299079693518;119537192489256;104891788651248;-14645403838008;192.168.1.111
300079937409;119538192733147;104892788902559;-14645403830588;192.168.1.111
301080213383;119539193009121;104893789168218;-14645403840903;192.168.1.111
302080453774;119540193249512;104894789416157;-14645403833355;192.168.1.111
303080741415;119541193537153;104895789697152;-14645403840001;192.168.1.111
304080975097;119542193770835;104896789938016;-14645403832819;192.168.1.111
305081273530;119543194069268;104897790226436;-14645403842832;192.168.1.111
306081540462;119544194336200;104898790499448;-14645403836752;192.168.1.111
307081803895;119545194599633;104899790761683;-14645403837950;192.168.1.111
308082067619;119546194863357;104900791024937;-14645403838420;192.168.1.111
309082304218;119547195099956;104901791270987;-14645403828969;192.168.1.111
310082581942;119548195377680;104902791551240;-14645403826440;192.168.1.111
311082854417;119549195650155;104903791812216;-14645403837939;192.168.1.111
312083094807;119550195890545;104904792063377;-14645403827168;192.168.1.111
313083384781;119551196180519;104905792341667;-14645403838852;192.168.1.111
314083619631;119552196415369;104906792587902;-14645403827467;192.168.1.111
315083917480;119553196713218;104907792875025;-14645403838193;192.168.1.111
316084156121;119554196951859;104908793125409;-14645403826450;192.168.1.111
317084435011;119555197230749;104909793394347;-14645403836402;192.168.1.111
318084695527;119556197491265;104910793652027;-14645403839238;192.168.1.111
319084927168;119557197722906;104911793889614;-14645403833292;192.168.1.111
320085209850;119558198005588;104912794164441;-14645403841147;192.168.1.111
321085446450;119559198242188;104913794411621;-14645403830567;192.168.1.111
322085729424;119560198525162;104914794690077;-14645403835085;192.168.1.111
323085963981;119561198759719;104915794929517;-14645403830202;192.168.1.111
324086250747;119562199046485;104916795211491;-14645403834994;192.168.1.111
325086520013;119563199315751;104917795478725;-14645403837026;192.168.1.111
326086758071;119564199553809;104918795719720;-14645403834089;192.168.1.111
327087043378;119565199839116;104919795999048;-14645403840068;192.168.1.111
328087278810;119566200074548;104920796243967;-14645403830581;192.168.1.111
329087558576;119567200354314;104921796516204;-14645403838110;192.168.1.111
330087860509;119568200656247;104922796825455;-14645403830792;192.168.1.111
331088103233;119569200898971;104923797072263;-14645403826708;192.168.1.111
332088398165;119570201193903;104924797358332;-14645403835571;192.168.1.111
333088633889;119571201429627;104925797600381;-14645403829246;192.168.1.111
334088940780;119572201736518;104926797900690;-14645403835828;192.168.1.111
335089175921;119573201971659;104927798148517;-14645403823142;192.168.1.111
336089447228;119574202242966;104928798410919;-14645403832047;192.168.1.111
337089683828;119575202479566;104929798649784;-14645403829782;192.168.1.111
338089964760;119576202760498;104930798925000;-14645403835498;192.168.1.111
339090230234;119577203025972;104931799194419;-14645403831553;192.168.1.111
340090528084;119578203323822;104932799488746;-14645403835076;192.168.1.111
341090784224;119579203579962;104933799746722;-14645403833240;192.168.1.111
342091024615;119580203820353;104934799991827;-14645403828526;192.168.1.111
343091316048;119581204111786;104935800276747;-14645403835039;192.168.1.111
344091589688;119582204385426;104936800551759;-14645403833667;192.168.1.111
345091859246;119583204654984;104937800818382;-14645403836602;192.168.1.111
346092094387;119584204890125;104938801062580;-14645403827545;192.168.1.111
347092395736;119585205191474;104939801385888;-14645403805586;192.168.1.111
348092673168;119586205468906;104940801638567;-14645403830339;192.168.1.111
349092916767;119587205712505;104941801880451;-14645403832054;192.168.1.111
350093163867;119588205959605;104942802126000;-14645403833605;192.168.1.111
351093403674;119589206199412;104943802366327;-14645403833085;192.168.1.111
352093649023;119590206444761;104944802608694;-14645403836067;192.168.1.111
353093849748;119591206645486;104945802810632;-14645403834854;192.168.1.111
354094132430;119592206928168;104946803091053;-14645403837115;192.168.1.111
355094364946;119593207160684;104947803333028;-14645403827656;192.168.1.111
356094642962;119594207438700;104948803607520;-14645403831180;192.168.1.111
357094880728;119595207676466;104949803853608;-14645403822858;192.168.1.111
358095176827;119596207972565;104950804139325;-14645403833240;192.168.1.111
359095411093;119597208206831;104951804380448;-14645403826383;192.168.1.111
360095705150;119598208500888;104952804663201;-14645403837687;192.168.1.111
361095971791;119599208767529;104953804935861;-14645403831668;192.168.1.111
362096204890;119600209000628;104954805174504;-14645403826124;192.168.1.111
363096481156;119601209276894;104955805445905;-14645403830989;192.168.1.111
364096726505;119602209522243;104956805700917;-14645403821326;192.168.1.111
365097007729;119603209803467;104957805973263;-14645403830204;192.168.1.111
366097247536;119604210043274;104958806221405;-14645403821869;192.168.1.111
367097519427;119605210315165;104959806483140;-14645403832025;192.168.1.111
368097762443;119606210558181;104960806732986;-14645403825195;192.168.1.111
369098029376;119607210825114;104961806995165;-14645403829949;192.168.1.111
370098268892;119608211064630;104962807243048;-14645403821582;192.168.1.111
371098543699;119609211339437;104963807507264;-14645403832173;192.168.1.111
372098792548;119610211588286;104964807762888;-14645403825398;192.168.1.111
373099061814;119611211857552;104965808026159;-14645403831393;192.168.1.111
374099301913;119612212097651;104966808273264;-14645403824387;192.168.1.111
375099581970;119613212377708;104967808546350;-14645403831358;192.168.1.111
376099814486;119614212610224;104968808786826;-14645403823398;192.168.1.111
377100086669;119615212882407;104969809051487;-14645403830920;192.168.1.111
378100328519;119616213124257;104970809294795;-14645403829462;192.168.1.111
379100599534;119617213395272;104971809562530;-14645403832742;192.168.1.111
380100853342;119618213649080;104972809856485;-14645403792595;192.168.1.111
381101228774;119619214024512;104973810192866;-14645403831646;192.168.1.111
382101465664;119620214261402;104974810450490;-14645403810912;192.168.1.111
383101722389;119621214518127;104975810701263;-14645403816864;192.168.1.111
384102053488;119622214849226;104976811025162;-14645403824064;192.168.1.111
385102336462;119623215132200;104977811302212;-14645403829988;192.168.1.111
386102575395;119624215371133;104978811551927;-14645403819206;192.168.1.111
387102851660;119625215647398;104979811832291;-14645403815107;192.168.1.111
388103101385;119626215897123;104980812073767;-14645403823356;192.168.1.111
389103384942;119627216180680;104981812352019;-14645403828661;192.168.1.111
390103629125;119628216424863;104982812602644;-14645403822219;192.168.1.111
391103920265;119629216716003;104983812885414;-14645403830589;192.168.1.111
392104154823;119630216950561;104984813127834;-14645403822727;192.168.1.111
393104437505;119631217233243;104985813403828;-14645403829415;192.168.1.111
394104669729;119632217465467;104986813641914;-14645403823553;192.168.1.111
395104950079;119633217745817;104987813916038;-14645403829779;192.168.1.111
396105182594;119634217978332;104988814157384;-14645403820948;192.168.1.111
397105465860;119635218261598;104989814428932;-14645403832666;192.168.1.111
398105718501;119636218514239;104990814687816;-14645403826423;192.168.1.111
399105996808;119637218792546;104991814962605;-14645403829941;192.168.1.111
400106231658;119638219027396;104992815212192;-14645403815204;192.168.1.111
401106507049;119639219302787;104993815477556;-14645403825231;192.168.1.111
402106747148;119640219542886;104994815719846;-14645403823040;192.168.1.111
403107026038;119641219821776;104995815995859;-14645403825917;192.168.1.111
404107299388;119642220095126;104996816268259;-14645403826867;192.168.1.111
405107540070;119643220335808;104997816507216;-14645403828592;192.168.1.111
406107801461;119644220597199;104998816780783;-14645403816416;192.168.1.111
407108065185;119645220860923;104999817038574;-14645403822349;192.168.1.111
408108325409;119646221121147;105000817308326;-14645403812821;192.168.1.111
409108589425;119647221385163;105001817564560;-14645403820603;192.168.1.111
410108849941;119648221645679;105002817832387;-14645403813292;192.168.1.111
411109111040;119649221906778;105003818086123;-14645403820655;192.168.1.111
412109386139;119650222181877;105004818358894;-14645403822983;192.168.1.111
413109651030;119651222446768;105005818630184;-14645403816584;192.168.1.111
414109915338;119652222711076;105006818890862;-14645403820214;192.168.1.111
415110180812;119653222976550;105007819151727;-14645403824823;192.168.1.111
416110442786;119654223238524;105008819426145;-14645403812379;192.168.1.111
417110703010;119655223498748;105009819674435;-14645403824313;192.168.1.111
418110968776;119656223764514;105010819950818;-14645403813696;192.168.1.111
419111229292;119657224025030;105011820200219;-14645403824811;192.168.1.111
420111484849;119658224280587;105012820456639;-14645403823948;192.168.1.111
421111739823;119659224535561;105013820721318;-14645403814243;192.168.1.111
422111999464;119660224795202;105014820973145;-14645403822057;192.168.1.111
423112278938;119661225074676;105015821245824;-14645403828852;192.168.1.111
424112537412;119662225333150;105016821516428;-14645403816722;192.168.1.111
425112799095;119663225594833;105017821769977;-14645403824856;192.168.1.111
426113053486;119664225849224;105018822037489;-14645403811735;192.168.1.111
427113312252;119665226107990;105019822284890;-14645403823100;192.168.1.111
428113567226;119666226362964;105020822550976;-14645403811988;192.168.1.111
429113824825;119667226620563;105021822796009;-14645403824554;192.168.1.111
430114078049;119668226873787;105022823062150;-14645403811637;192.168.1.111
431114338565;119669227134303;105023823307402;-14645403826901;192.168.1.111
432114597331;119670227393069;105024823577080;-14645403815989;192.168.1.111
433114856972;119671227652710;105025823828704;-14645403824006;192.168.1.111
434115111071;119672227906809;105026824093253;-14645403813556;192.168.1.111
435115381211;119673228176949;105027824356154;-14645403820795;192.168.1.111
