time;TSrock;TSrasp;offset;device
96031069880;23338970368952;23339949994423;979625471;192.168.1.154
97031402718;23339970701790;23340950333367;979631577;192.168.1.154
98031721848;23340971020920;23341950659383;979638463;192.168.1.154
99032039519;23341971338591;23342950980769;979642178;192.168.1.154
100032341732;23342971640804;23343951287449;979646645;192.168.1.154
101032647154;23343971946226;23344951598034;979651808;192.168.1.154
102032969492;23344972268564;23345951926988;979658424;192.168.1.154
103033278414;23345972577486;23346952238200;979660714;192.168.1.154
104033583252;23346972882324;23347952543780;979661456;192.168.1.154
105033882840;23347973181912;23348952848989;979667077;192.168.1.154
106034181262;23348973480334;23349953152343;979672009;192.168.1.154
107034481433;23349973780505;23350953459992;979679487;192.168.1.154
108034793563;23350974092635;23351953777992;979685357;192.168.1.154
109035103943;23351974403015;23352954091175;979688160;192.168.1.154
110035417823;23352974716895;23353954408542;979691647;192.168.1.154
111035730244;23353975029316;23354954742369;979713053;192.168.1.154
112036056374;23354975355446;23355955061825;979706379;192.168.1.154
113036376087;23355975675159;23356955388004;979712845;192.168.1.154
114036696092;23356975995164;23357955732140;979736976;192.168.1.154
115037034764;23357976333836;23358956054868;979721032;192.168.1.154
116037352143;23358976651215;23359956377447;979726232;192.168.1.154
117037652315;23359976951387;23360956683376;979731989;192.168.1.154
118037966486;23360977265558;23361957003064;979737506;192.168.1.154
119038285616;23361977584688;23362957328841;979744153;192.168.1.154
120038592788;23362977891860;23363957642025;979750165;192.168.1.154
121038909876;23363978208948;23364957972911;979763963;192.168.1.154
122039247964;23364978547036;23365958304090;979757054;192.168.1.154
123039550761;23365978849833;23366958612843;979763010;192.168.1.154
124039855307;23366979154379;23367958918594;979764215;192.168.1.154
125040268354;23367979567426;23368959341397;979773971;192.168.1.154
126040575525;23368979874597;23369959652812;979778215;192.168.1.154
127040884155;23369980183227;23370959965206;979781979;192.168.1.154
128041190451;23370980489523;23371960275098;979785575;192.168.1.154
129041491207;23371980790279;23372960581100;979790821;192.168.1.154
130041792253;23372981091325;23373960887359;979796034;192.168.1.154
131042111091;23373981410163;23374961208692;979798529;192.168.1.154
132042412429;23374981711501;23375961514263;979802762;192.168.1.154
133042727768;23375982026840;23376961835906;979809066;192.168.1.154
134043041939;23376982341011;23377962152733;979811722;192.168.1.154
135043356111;23377982655183;23378962470968;979815785;192.168.1.154
136043667657;23378982966729;23379962787438;979820709;192.168.1.154
137043965495;23379983264567;23380963093002;979828435;192.168.1.154
138044277625;23380983576697;23381963422342;979845645;192.168.1.154
139044602588;23381983901660;23382963742457;979840797;192.168.1.154
140044924051;23382984223123;23383964067942;979844819;192.168.1.154
141045239973;23383984539045;23384964391796;979852751;192.168.1.154
142045557353;23384984856425;23385964711719;979855294;192.168.1.154
143045871233;23385985170305;23386965031368;979861063;192.168.1.154
144046175779;23386985474851;23387965337492;979862641;192.168.1.154
145046475951;23387985775023;23388965646267;979871244;192.168.1.154
146046780206;23388986079278;23389965956019;979876741;192.168.1.154
147047083586;23389986382658;23390966262975;979880317;192.168.1.154
148047386091;23390986685163;23391966569853;979884690;192.168.1.154
149047688304;23391986987376;23392966878101;979890725;192.168.1.154
150047991684;23392987290756;23393967187015;979896259;192.168.1.154
151048290105;23393987589177;23394967490371;979901194;192.168.1.154
152048604568;23394987903640;23395967808411;979904771;192.168.1.154
153048934198;23395988233270;23396968143985;979910715;192.168.1.154
154049254495;23396988553567;23397968464281;979910714;192.168.1.154
155049552625;23397988851697;23398968775853;979924156;192.168.1.154
156049878171;23398989177243;23399969101220;979923977;192.168.1.154
157050179801;23399989478873;23400969404733;979925860;192.168.1.154
158050491347;23400989790419;23401969720598;979930179;192.168.1.154
159050800269;23401990099341;23402970037551;979938210;192.168.1.154
160051101899;23402990400971;23403970343950;979942979;192.168.1.154
161051414321;23403990713393;23404970664567;979951174;192.168.1.154
162051729659;23404991028731;23405970978480;979949749;192.168.1.154
163052039455;23405991338527;23406971295650;979957123;192.168.1.154
164052349252;23406991648324;23407971616729;979968405;192.168.1.154
165052665465;23407991964537;23408971935119;979970582;192.168.1.154
166052971178;23408992270250;23409972244470;979974220;192.168.1.154
167053284475;23409992583547;23410972562691;979979144;192.168.1.154
168053585813;23410992884885;23411972868559;979983674;192.168.1.154
169053886276;23411993185348;23412973175202;979989854;192.168.1.154
170054187615;23412993486687;23413973480510;979993823;192.168.1.154
171054486911;23413993785983;23414973785576;979999593;192.168.1.154
172054788249;23414994087321;23415974092476;980005155;192.168.1.154
173055089004;23415994388076;23416974395743;980007667;192.168.1.154
174055384800;23416994683872;23417974692620;980008748;192.168.1.154
175055680889;23417994979961;23418974998514;980018553;192.168.1.154
176055998269;23418995297341;23419975321924;980024583;192.168.1.154
177056301065;23419995600137;23420975629186;980029049;192.168.1.154
178056605029;23420995904101;23421975937834;980033733;192.168.1.154
179056931450;23421996230522;23422976271426;980040904;192.168.1.154
180057256705;23422996555777;23423976597775;980041998;192.168.1.154
181057560960;23423996860032;23424976925196;980065164;192.168.1.154
182057909256;23424997208328;23425977260579;980052251;192.168.1.154
183058228969;23425997528041;23426977586146;980058105;192.168.1.154
184058548099;23426997847171;23427977908637;980061466;192.168.1.154
185058865479;23427998164551;23428978232516;980067965;192.168.1.154
186059265984;23428998565056;23429978638208;980073152;192.168.1.154
187059574322;23429998873394;23430978952899;980079505;192.168.1.154
188059881785;23430999180857;23431979260403;980079546;192.168.1.154
189060201498;23431999500570;23432979628775;980128205;192.168.1.154
190060613378;23432999912450;23433980030723;980118273;192.168.1.154
191060956424;23434000255496;23434980365386;980109890;192.168.1.154
192061280512;23435000579584;23435980682109;980102525;192.168.1.154
193061594684;23436000893756;23436981012421;980118665;192.168.1.154
194062008314;23437001307386;23437981419823;980112437;192.168.1.154
195062335610;23438001634682;23438981753410;980118728;192.168.1.154
196062664365;23439001963437;23439982089440;980126003;192.168.1.154
197062989328;23440002288400;23440982415579;980127179;192.168.1.154
198063351041;23441002650113;23441982784681;980134568;192.168.1.154
199063662004;23442002961076;23442983099504;980138428;192.168.1.154
200063994259;23443003293331;23443983474786;980181455;192.168.1.154
201064422764;23444003721836;23444983870994;980149158;192.168.1.154
202064843976;23445004143048;23445984298792;980155744;192.168.1.154
203065155814;23446004454886;23446984611626;980156740;192.168.1.154
204065476986;23447004776058;23447984934034;980157976;192.168.1.154
205065791449;23448005090521;23448985257533;980167012;192.168.1.154
206066099496;23449005398568;23449985569992;980171424;192.168.1.154
207066418334;23450005717406;23450985893229;980175823;192.168.1.154
208066740089;23451006039161;23451986217928;980178767;192.168.1.154
209067042010;23452006341082;23452986527272;980186190;192.168.1.154
210067348890;23453006647962;23453986836374;980188412;192.168.1.154
211067654312;23454006953384;23454987146421;980193037;192.168.1.154
212067969942;23455007269014;23455987467502;980198488;192.168.1.154
213068272155;23456007571227;23456987774491;980203264;192.168.1.154
214068576701;23457007875773;23457988082347;980206574;192.168.1.154
215068903706;23458008202778;23458988415090;980212312;192.168.1.154
216069209128;23459008508200;23459988745910;980237710;192.168.1.154
217069544008;23460008843080;23460989068538;980225458;192.168.1.154
218069856137;23461009155209;23461989385778;980230569;192.168.1.154
219070177892;23462009476964;23462989713202;980236238;192.168.1.154
220070513064;23463009812136;23463990061235;980249099;192.168.1.154
221070842985;23464010142057;23464990391268;980249211;192.168.1.154
222071164448;23465010463520;23465990714520;980251000;192.168.1.154
223071472203;23466010771275;23466991024218;980252943;192.168.1.154
224071775000;23467011074072;23467991335358;980261286;192.168.1.154
225072099963;23468011399035;23468991663310;980264275;192.168.1.154
226072411218;23469011710290;23469991978984;980268694;192.168.1.154
227072732389;23470012031461;23470992304193;980272732;192.168.1.154
228073052977;23471012352049;23471992631420;980279371;192.168.1.154
229073375024;23472012674096;23472992956220;980282124;192.168.1.154
230073683946;23473012983018;23473993270815;980287797;192.168.1.154
231073989950;23474013289022;23474993581703;980292681;192.168.1.154
232074293622;23475013592694;23475993889128;980296434;192.168.1.154
233074595543;23476013894615;23476994195015;980300400;192.168.1.154
234074902424;23477014201496;23477994504808;980303312;192.168.1.154
235075204636;23478014503708;23478994815876;980312168;192.168.1.154
236075507142;23479014806214;23479995117722;980311508;192.168.1.154
237075806146;23480015105218;23480995425066;980319848;192.168.1.154
238076111568;23481015410640;23481995731724;980321084;192.168.1.154
239076421656;23482015720728;23482996051492;980330764;192.168.1.154
240076729703;23483016028775;23483996360221;980331446;192.168.1.154
241077046791;23484016345863;23484996693911;980348048;192.168.1.154
242077367088;23485016666160;23485997007306;980341146;192.168.1.154
243077668134;23486016967206;23486997317214;980350008;192.168.1.154
244077988139;23487017287211;23487997637551;980350340;192.168.1.154
245078289769;23488017588841;23488997950071;980361230;192.168.1.154
246078598690;23489017897762;23489998263553;980365791;192.168.1.154
247079037986;23490018337058;23490998708808;980371750;192.168.1.154
248079360908;23491018659980;23491999033396;980373416;192.168.1.154
249079675371;23492018974443;23492999353411;980378968;192.168.1.154
250079985168;23493019284240;23493999687202;980402962;192.168.1.154
251080324422;23494019623494;23495000032490;980408996;192.168.1.154
252080666302;23495019965374;23496000359241;980393867;192.168.1.154
253080971432;23496020270504;23497000668269;980397765;192.168.1.154
254081279770;23497020578842;23498000983777;980404935;192.168.1.154
255081586359;23498020885431;23499001294747;980409316;192.168.1.154
256081892363;23499021191435;23500001602844;980411409;192.168.1.154
257082209743;23500021508815;23501001925625;980416810;192.168.1.154
258082517790;23501021816862;23502002239054;980422192;192.168.1.154
259082822628;23502022121700;23503002547963;980426263;192.168.1.154
260083126591;23503022425663;23504002855555;980429892;192.168.1.154
261083443679;23504022742751;23505003177591;980434840;192.168.1.154
262083749684;23505023048756;23506003487866;980439110;192.168.1.154
263084051606;23506023350678;23507003793973;980443295;192.168.1.154
264084367527;23507023666599;23508004112431;980445832;192.168.1.154
265084681115;23508023980187;23509004450276;980470089;192.168.1.154
266085005204;23509024304276;23510004760973;980456697;192.168.1.154
267085321125;23510024620197;23511005082132;980461935;192.168.1.154
268085621005;23511024920077;23512005385400;980465323;192.168.1.154
269085930510;23512025229582;23513005713184;980483602;192.168.1.154
270086248182;23513025547254;23514006027042;980479788;192.168.1.154
271086567020;23514025866092;23515006348677;980482585;192.168.1.154
272086886733;23515026185805;23516006673349;980487544;192.168.1.154
273087191571;23516026490643;23517006985240;980494597;192.168.1.154
274087497868;23517026796940;23518007295093;980498153;192.168.1.154
275087800372;23518027099444;23519007603353;980503909;192.168.1.154
276088106377;23519027405449;23520007914981;980509532;192.168.1.154
277088415591;23520027714663;23521008238162;980523499;192.168.1.154
278088744929;23521028044001;23522008563696;980519695;192.168.1.154
279089055309;23522028354381;23523008876877;980522496;192.168.1.154
280089360438;23523028659510;23524009188187;980528677;192.168.1.154
281089679568;23524028978640;23525009510586;980531946;192.168.1.154
282089987615;23525029286687;23526009823245;980536558;192.168.1.154
283090302078;23526029601150;23527010142216;980541066;192.168.1.154
284090603416;23527029902488;23528010447149;980544661;192.168.1.154
285090921088;23528030220160;23529010770416;980550256;192.168.1.154
286091226801;23529030525873;23530011081180;980555307;192.168.1.154
287091541848;23530030840920;23531011400332;980559412;192.168.1.154
288091857186;23531031156258;23532011719964;980563706;192.168.1.154
289092159691;23532031458763;23533012025707;980566944;192.168.1.154
290092461904;23533031760976;23534012330948;980569972;192.168.1.154
291092773450;23534032072522;23535012656299;980583777;192.168.1.154
292093097830;23535032396902;23536012979594;980582692;192.168.1.154
293093411127;23536032710199;23537013294552;980584353;192.168.1.154
294093711298;23537033010370;23538013599847;980589477;192.168.1.154
295094026053;23538033325125;23539013932396;980607271;192.168.1.154
296094351308;23539033650380;23540014298000;980647620;192.168.1.154
297094726438;23540034025510;23541014662196;980636686;192.168.1.154
298095094567;23541034393639;23542015048408;980654769;192.168.1.154
299095465905;23542034764977;23543015429639;980664662;192.168.1.154
300095839868;23543035138940;23544015764164;980625224;192.168.1.154
301096145582;23544035444654;23545016093263;980648609;192.168.1.154
302096486003;23545035785075;23546016429082;980644007;192.168.1.154
303096806008;23546036105080;23547016742865;980637785;192.168.1.154
304097110554;23547036409626;23548017053016;980643390;192.168.1.154
305097435226;23548036734298;23549017381665;980647367;192.168.1.154
306097748231;23549037047303;23550017702240;980654937;192.168.1.154
307098074360;23550037373432;23551018029851;980656419;192.168.1.154
