time;TSrock;TSrasp;offset;device
875;23242941366690;23243776184104;834817414;192.168.1.175
1001293877;23243942659692;23244776734889;834075197;192.168.1.175
2001647714;23244943013529;23245777076643;834063114;192.168.1.175
3001988427;23245943354242;23246777411986;834057744;192.168.1.175
4002327099;23246943692914;23247777723590;834030676;192.168.1.175
5002652354;23247944018169;23248778044881;834026712;192.168.1.175
6002982275;23248944348090;23249778369169;834021079;192.168.1.175
7003308988;23249944674803;23250778691164;834016361;192.168.1.175
8003628701;23250944994516;23251779008714;834014198;192.168.1.175
9003948998;23251945314813;23252779323116;834008303;192.168.1.175
10004272211;23252945638026;23253779643426;834005400;192.168.1.175
11004595716;23253945961531;23254779963589;834002058;192.168.1.175
12004917179;23254946282994;23255780280028;833997034;192.168.1.175
13005236017;23255946601832;23256780592301;833990469;192.168.1.175
14005560106;23256946925921;23257780924462;833998541;192.168.1.175
15005896735;23257947262550;23258781249476;833986926;192.168.1.175
16006219073;23258947584888;23259781564213;833979325;192.168.1.175
17006535287;23259947901102;23260781877598;833976496;192.168.1.175
18006858792;23260948224607;23261782196187;833971580;192.168.1.175
19007182296;23261948548111;23262782515925;833967814;192.168.1.175
20007507551;23262948873366;23263782848273;833974907;192.168.1.175
21007841847;23263949207662;23264783169623;833961961;192.168.1.175
22008162144;23264949527959;23265783479917;833951958;192.168.1.175
23008473691;23265949839506;23266783787877;833948371;192.168.1.175
24008784946;23266950150761;23267784098987;833948226;192.168.1.175
25009100867;23267950466682;23268784422540;833955858;192.168.1.175
26009428163;23268950793978;23269784729984;833936006;192.168.1.175
27009739418;23269951105233;23270785041593;833936360;192.168.1.175
28010055048;23270951420863;23271785353536;833932673;192.168.1.175
29010370678;23271951736493;23272785666628;833930135;192.168.1.175
30010695933;23272952061748;23273785987274;833925526;192.168.1.175
31011016521;23273952382336;23274786304424;833922088;192.168.1.175
32011341776;23274952707591;23275786625311;833917720;192.168.1.175
33011661781;23275953027596;23276786940979;833913383;192.168.1.175
34011980619;23276953346434;23277787263255;833916821;192.168.1.175
35012308790;23277953674605;23278787583349;833908744;192.168.1.175
36012629962;23278953995777;23279787897551;833901774;192.168.1.175
37012946759;23279954312574;23280788211793;833899219;192.168.1.175
38013267055;23280954632870;23281788528202;833895332;192.168.1.175
39013586477;23281954952292;23282788842852;833890560;192.168.1.175
40013907356;23282955273171;23283789160280;833887109;192.168.1.175
41014227653;23283955593468;23284789476003;833882535;192.168.1.175
42014547074;23284955912889;23285789790154;833877265;192.168.1.175
43014876412;23285956242227;23286790118155;833875928;192.168.1.175
