time;TSrock;TSrasp;offset;device
1458;23242940189527;23243632850412;692660885;192.168.1.159
1001326835;23243941514904;23244633396147;691881243;192.168.1.159
2001657047;23244941845116;23245633717701;691872585;192.168.1.159
3001974427;23245942162496;23246634033888;691871392;192.168.1.159
4002289766;23246942477835;23247634346998;691869163;192.168.1.159
5002613854;23247942801923;23248634674221;691872298;192.168.1.159
6002944067;23248943132136;23249635002390;691870254;192.168.1.159
7003269905;23249943457974;23250635327763;691869789;192.168.1.159
8003596035;23250943784104;23251635649415;691865311;192.168.1.159
9003925665;23251944113734;23252635978087;691864353;192.168.1.159
10004254711;23252944442780;23253636306815;691864035;192.168.1.159
11004601549;23253944789618;23254636661449;691871831;192.168.1.159
12004940513;23254945128582;23255636991493;691862911;192.168.1.159
13005269267;23255945457336;23256637319315;691861979;192.168.1.159
14005595980;23256945784049;23257637670861;691886812;192.168.1.159
15005957693;23257946145762;23258638010092;691864330;192.168.1.159
16006286740;23258946474809;23259638334158;691859349;192.168.1.159
17006607911;23259946795980;23260638644836;691848856;192.168.1.159
18006922375;23260947110444;23261638959072;691848628;192.168.1.159
19007235379;23261947423448;23262639269454;691846006;192.168.1.159
20007547217;23262947735286;23263639594227;691858941;192.168.1.159
21007875972;23263948064041;23264639918926;691854885;192.168.1.159
22008205602;23264948393671;23265640247534;691853863;192.168.1.159
23008529982;23265948718051;23266640570938;691852887;192.168.1.159
24008854945;23266949043014;23267640897400;691854386;192.168.1.159
25009180200;23267949368269;23268641222751;691854482;192.168.1.159
26009505746;23268949693815;23269641545269;691851454;192.168.1.159
27009826043;23269950014112;23270641864012;691849900;192.168.1.159
28010147798;23270950335867;23271642184863;691848996;192.168.1.159
29010468969;23271950657038;23272642504106;691847068;192.168.1.159
30010789266;23272950977335;23273642824130;691846795;192.168.1.159
31011108687;23273951296756;23274643143114;691846358;192.168.1.159
32011428401;23274951616470;23275643461730;691845260;192.168.1.159
33011746364;23275951934433;23276643781476;691847043;192.168.1.159
34012085035;23276952273104;23277644123594;691850490;192.168.1.159
35012423123;23277952611192;23278644456175;691844983;192.168.1.159
36012778128;23278952966197;23279644812051;691845854;192.168.1.159
37013109216;23279953297285;23280645139782;691842497;192.168.1.159
38013437679;23280953625748;23281645471367;691845619;192.168.1.159
39013766726;23281953954795;23282645795358;691840563;192.168.1.159
40014089356;23282954277425;23283646116683;691839258;192.168.1.159
41014410235;23283954598304;23284646435473;691837169;192.168.1.159
42014731699;23284954919768;23285646795818;691876050;192.168.1.159
43015119078;23285955307147;23286647137442;691830295;192.168.1.159
44015437041;23286955625110;23287647467753;691842643;192.168.1.159
45015769004;23287955957073;23288647788231;691831158;192.168.1.159
46016096301;23288956284370;23289648120026;691835656;192.168.1.159
47016425056;23289956613125;23290648467318;691854193;192.168.1.159
48016786477;23290956974546;23291648811278;691836732;192.168.1.159
49017116399;23291957304468;23292649138852;691834384;192.168.1.159
50017442820;23292957630889;23293649467759;691836870;192.168.1.159
51017775075;23293957963144;23294649795984;691832840;192.168.1.159
52018098871;23294958286940;23295650121798;691834858;192.168.1.159
53018427043;23295958615112;23296650513115;691898003;192.168.1.159
54018846506;23296959034575;23297650895562;691860987;192.168.1.159
55019227469;23297959415538;23298651285916;691870378;192.168.1.159
56019616015;23298959804084;23299651666494;691862410;192.168.1.159
57020011561;23299960199630;23300652035164;691835534;192.168.1.159
58020354608;23300960542677;23301652372892;691830215;192.168.1.159
59020694446;23301960882515;23302652725381;691842866;192.168.1.159
60021049450;23302961237519;23303653063796;691826277;192.168.1.159
61021383163;23303961571232;23304653395897;691824665;192.168.1.159
62021708127;23304961896196;23305653721813;691825617;192.168.1.159
63022186214;23305962374283;23306654201617;691827334;192.168.1.159
64022519344;23306962707413;23307654527924;691820511;192.168.1.159
65022843433;23307963031502;23308654853324;691821822;192.168.1.159
66023168104;23308963356173;23309655174724;691818551;192.168.1.159
67023490150;23309963678219;23310655497702;691819483;192.168.1.159
68023850697;23310964038766;23311655857418;691818652;192.168.1.159
69024185285;23311964373354;23312656190988;691817634;192.168.1.159
70024514915;23312964702984;23313656510614;691807630;192.168.1.159
71024836086;23313965024155;23314656829889;691805734;192.168.1.159
72025149966;23314965338035;23315657149721;691811686;192.168.1.159
73025472596;23315965660665;23316657474239;691813574;192.168.1.159
74025797851;23316965985920;23317657812867;691826947;192.168.1.159
75026141189;23317966329258;23318658150830;691821572;192.168.1.159
76026473152;23318966661221;23319658472405;691811184;192.168.1.159
77026795198;23319966983267;23320658792927;691809660;192.168.1.159
78027115787;23320967303856;23321659113928;691810072;192.168.1.159
79027437541;23321967625610;23322659434709;691809099;192.168.1.159
80027759296;23322967947365;23323659754250;691806885;192.168.1.159
81028109634;23323968297703;23324660103180;691805477;192.168.1.159
82028435764;23324968623833;23325660438001;691814168;192.168.1.159
83028775602;23325968963671;23326660776007;691812336;192.168.1.159
84029113982;23326969302051;23327661104772;691802721;192.168.1.159
85029437195;23327969625264;23328661428946;691803682;192.168.1.159
86029760117;23328969948186;23329661748714;691800528;192.168.1.159
87030081288;23329970269357;23330662081111;691811754;192.168.1.159
88030418793;23330970606862;23331662410028;691803166;192.168.1.159
89030741715;23331970929784;23332662727502;691797718;192.168.1.159
90031059969;23332971248038;23333663044532;691796494;192.168.1.159
91031379682;23333971567751;23334663362765;691795014;192.168.1.159
92031696479;23334971884548;23335663680388;691795840;192.168.1.159
93032033109;23335972221178;23336664019384;691798206;192.168.1.159
94032372363;23336972560432;23337664359750;691799318;192.168.1.159
95032709285;23337972897354;23338664696226;691798872;192.168.1.159
96033047665;23338973235734;23339665030500;691794766;192.168.1.159
97033372628;23339973560697;23340665348406;691787709;192.168.1.159
98033688841;23340973876910;23341665677311;691800401;192.168.1.159
99034021096;23341974209165;23342665999940;691790775;192.168.1.159
100034341392;23342974529461;23343666318809;691789348;192.168.1.159
101034659939;23343974848008;23344666639181;691791173;192.168.1.159
102034981694;23344975169763;23345666961532;691791769;192.168.1.159
103035306949;23345975495018;23346667281740;691786722;192.168.1.159
104035625495;23346975813564;23347667594798;691781234;192.168.1.159
105035947541;23347976135610;23348667923873;691788263;192.168.1.159
106036275713;23348976463782;23349668249063;691785281;192.168.1.159
107036601843;23349976789912;23350668572456;691782544;192.168.1.159
108036922140;23350977110209;23351668893091;691782882;192.168.1.159
109037245936;23351977434005;23352669212726;691778721;192.168.1.159
110037561566;23352977749635;23353669532270;691782635;192.168.1.159
111037884487;23353978072556;23354669853351;691780795;192.168.1.159
112038201575;23354978389644;23355670169766;691780122;192.168.1.159
113038517788;23355978705857;23356670485238;691779381;192.168.1.159
114038834877;23356979022946;23357670799284;691776338;192.168.1.159
115039150507;23357979338576;23358671116590;691778014;192.168.1.159
116039467595;23358979655664;23359671432063;691776399;192.168.1.159
117039783808;23359979971877;23360671748964;691777087;192.168.1.159
118040113438;23360980301507;23361672081958;691780451;192.168.1.159
119040451526;23361980639595;23362672414877;691775282;192.168.1.159
120040785239;23362980973308;23363672747575;691774267;192.168.1.159
121041110494;23363981298563;23364673071404;691772841;192.168.1.159
122041429040;23364981617109;23365673384289;691767180;192.168.1.159
123041743795;23365981931864;23366673698712;691766848;192.168.1.159
124042056217;23366982244286;23367674011357;691767071;192.168.1.159
125042482388;23367982670457;23368674444428;691773971;192.168.1.159
126042808809;23368982996878;23369674767019;691770141;192.168.1.159
127043129689;23369983317758;23370675089907;691772149;192.168.1.159
128043453194;23370983641263;23371675407761;691766498;192.168.1.159
129043770866;23371983958935;23372675721260;691762325;192.168.1.159
130044095245;23372984283314;23373676050224;691766910;192.168.1.159
131044417000;23373984605069;23374676371892;691766823;192.168.1.159
132044745755;23374984933824;23375676698413;691764589;192.168.1.159
133045068968;23375985257037;23376677021564;691764527;192.168.1.159
134045386931;23376985575000;23377677357568;691782568;192.168.1.159
135045737269;23377985925338;23378677692906;691767568;192.168.1.159
136046061941;23378986250010;23379678012263;691762253;192.168.1.159
137046381654;23379986569723;23380678331472;691761749;192.168.1.159
138046700492;23380986888561;23381678649257;691760696;192.168.1.159
139047018164;23381987206233;23382678961838;691755605;192.168.1.159
140047332919;23382987520988;23383679284049;691763061;192.168.1.159
141047656423;23383987844492;23384679603706;691759214;192.168.1.159
142047992470;23384988180539;23385679939419;691758880;192.168.1.159
143048317433;23385988505502;23386680262669;691757167;192.168.1.159
144048642104;23386988830173;23387680584976;691754803;192.168.1.159
145048967943;23387989156012;23388680913153;691757141;192.168.1.159
146049289114;23388989477183;23389681232147;691754964;192.168.1.159
147049607077;23389989795146;23390681550048;691754902;192.168.1.159
148049926791;23390990114860;23391681863970;691749110;192.168.1.159
149050241837;23391990429906;23392682177945;691748039;192.168.1.159
150050553384;23392990741453;23393682488606;691747153;192.168.1.159
151050865514;23393991053583;23394682814065;691760482;192.168.1.159
152051191351;23394991379420;23395683129621;691750201;192.168.1.159
153051509607;23395991697676;23396683450062;691752386;192.168.1.159
154051837778;23396992025847;23397683770281;691744434;192.168.1.159
155052163324;23397992351393;23398684101280;691749887;192.168.1.159
156052494996;23398992683065;23399684430925;691747860;192.168.1.159
