,Sum,Mean,Median,Mode,Std,IQR,Kurtosis,Skew,Max,Min,Device
1,-857453,-14290.883333333333,68.0,-870299,112924.690872639,5552.25,58.80086108413168,-7.629726374264986,58274,-870299,Disp. 5
2,17025,283.75,221.5,-39208,11057.022689989793,5298.0,14.72430965854907,1.6177978332711607,58274,-39208,Disp. 5
3,30472,507.8666666666667,221.5,-39208,10864.82254016965,5144.75,15.786123364293294,1.6954511972940034,58274,-39208,Disp. 5
4,33631,560.5166666666667,356.0,-39208,10860.052661625396,5144.75,15.784293867404662,1.6828632527626344,58274,-39208,Disp. 5
5,27182,453.03333333333336,221.5,-39208,10846.32833128596,4845.75,15.952052401399024,1.7186377536381614,58274,-39208,Disp. 5
6,-29609,-493.48333333333335,221.5,-39208,7751.402798119871,4731.0,10.766037241836006,-2.1880552800676667,17526,-39208,Disp. 5
7,-16889,-281.48333333333335,221.5,-39208,7411.80100140737,4731.0,13.103839292340586,-2.339219604716442,17526,-39208,Disp. 5
8,-950,-15.833333333333334,356.0,-39208,7423.570446566884,4683.25,13.370825716211685,-2.395402664138058,17526,-39208,Disp. 5
9,-19567,-326.1166666666667,221.5,-39208,7058.013853941445,4568.5,15.792363778859153,-2.9199317626023427,15662,-39208,Disp. 5
10,19313,321.8833333333333,221.5,-18783,4874.914907876808,4103.0,4.275780027249656,-0.38038701233994227,15662,-18783,Disp. 5
11,6789,113.15,68.0,-18783,4759.977274639528,3929.0,4.7256443196750375,-0.39057635736766205,15662,-18783,Disp. 5
12,16688,278.1333333333333,221.5,-18783,4758.98523390199,4103.0,4.794279780250832,-0.45899024975371083,15662,-18783,Disp. 5
13,31891,531.5166666666667,221.5,-8231,4083.731031215294,4103.0,2.366640106247852,0.848982920484391,15662,-8231,Disp. 5
14,26613,443.55,221.5,-8231,3799.2200422798646,4103.0,0.37421048345120056,0.32450992398914175,10384,-8231,Disp. 5
15,26670,444.5,221.5,-8231,3798.0741618592774,4103.0,0.376247660092194,0.3251381337941719,10384,-8231,Disp. 5
16,22300,371.6666666666667,68.0,-8231,3778.36724070725,3463.5,0.4704664290101839,0.3792792491029653,10384,-8231,Disp. 5
17,20190,336.5,68.0,-8231,3766.8123758127736,3185.5,0.5285138328852836,0.4079873521868622,10384,-8231,Disp. 5
18,26747,445.78333333333336,221.5,-8231,3673.6179741579685,2943.25,0.6887101102911939,0.4377625623433367,10384,-8231,Disp. 5
19,33799,563.3166666666667,356.0,-8231,3616.4446511693986,3037.75,0.7937970900961036,0.41272000267038367,10384,-8231,Disp. 5
20,30251,504.18333333333334,221.5,-8231,3611.498484673953,2839.25,0.8446628469725241,0.4607972615107576,10384,-8231,Disp. 5
21,25441,424.01666666666665,68.0,-8231,3598.1122145080594,2886.5,0.9439193239554453,0.5229908012480252,10384,-8231,Disp. 5
22,23520,392.0,68.0,-8231,3537.650134563376,2886.5,0.9782291691036762,0.47794955032067077,10384,-8231,Disp. 5
23,24854,414.23333333333335,68.0,-6897,3486.3580937981815,2886.5,0.8671839902742176,0.584625005879622,10384,-6897,Disp. 5
24,36928,615.4666666666667,68.0,-6897,3883.39478198758,2941.75,1.7959711536916392,0.9637746491853365,13701,-6897,Disp. 5
25,29498,491.6333333333333,68.0,-8553,4054.4660036978044,3043.75,1.591806257868161,0.7403044686833634,13701,-8553,Disp. 5
26,28383,473.05,-117.0,-8553,4057.256309400417,3043.75,1.5934952385080083,0.7525771181627268,13701,-8553,Disp. 5
27,28069,467.81666666666666,-213.0,-8553,4058.1264629811653,3043.75,1.5936099133782364,0.7559836343411428,13701,-8553,Disp. 5
28,28221,470.35,-213.0,-8553,4057.9861074558994,3043.75,1.5922490374215426,0.7541306599575706,13701,-8553,Disp. 5
29,32649,544.15,36.5,-8553,4078.550859399925,3242.25,1.4496175338326753,0.6967813038581433,13701,-8553,Disp. 5
30,32941,549.0166666666667,36.5,-8553,4076.8060383459233,3242.25,1.4537169317301628,0.6944400953499895,13701,-8553,Disp. 5
31,32561,542.6833333333333,36.5,-8553,4079.6043073810793,3262.0,1.4462724218252423,0.6968989362833746,13701,-8553,Disp. 5
32,23628,393.8,-213.0,-8553,4076.1788761668045,3231.25,1.5717995674268939,0.7659241471911395,13701,-8553,Disp. 5
33,27953,465.8833333333333,-213.0,-8553,4133.408972255335,3429.75,1.3141831058990685,0.7192749245757166,13701,-8553,Disp. 5
34,29426,490.43333333333334,-213.0,-8553,4139.820623178062,3817.5,1.2692455122424886,0.6989923797125965,13701,-8553,Disp. 5
35,27269,454.48333333333335,-251.5,-8553,4138.760383036458,3817.5,1.300206616225561,0.7258503081755979,13701,-8553,Disp. 5
36,20489,341.48333333333335,-301.5,-8553,4117.296972001135,3847.0,1.4677448798656676,0.8002757023116376,13701,-8553,Disp. 5
37,25003,416.71666666666664,-301.5,-8553,4044.250860178742,3427.25,1.6438335625388771,0.8462238220156308,13701,-8553,Disp. 5
38,26629,443.81666666666666,-278.0,-8553,4044.9849363515227,3427.25,1.616419192367783,0.8252745779300806,13701,-8553,Disp. 5
39,25061,417.68333333333334,-339.0,-8553,4048.562458795512,3427.25,1.6227916957280564,0.8424802871772236,13701,-8553,Disp. 5
40,36970,616.1666666666666,-278.0,-8553,4159.886020141053,3649.75,1.246155566785918,0.7798759268909947,13701,-8553,Disp. 5
41,24664,411.06666666666666,-339.0,-8553,4035.567529309331,3427.25,1.6256897004728894,0.8338424704130962,13701,-8553,Disp. 5
42,24697,411.6166666666667,-339.0,-8553,4035.6145357396867,3427.25,1.6249808264710937,0.8333934202266675,13701,-8553,Disp. 5
43,27139,452.31666666666666,-339.0,-8553,4011.8841910540464,3259.5,1.6916537988823932,0.8281741915708819,13701,-8553,Disp. 5
44,28819,480.31666666666666,-278.0,-8553,4008.8998596202523,3259.5,1.6814316704969117,0.8088978855913933,13701,-8553,Disp. 5
45,29405,490.0833333333333,-278.0,-8553,4007.933007541151,3259.5,1.6776830462804653,0.8020056098294054,13701,-8553,Disp. 5
46,27828,463.8,-278.0,-8553,4004.633451137083,3051.75,1.7163119331465304,0.823791558378865,13701,-8553,Disp. 5
47,31610,526.8333333333334,-278.0,-8553,3937.965017648835,3051.75,1.8946697618882786,0.8752747722398379,13701,-8553,Disp. 5
48,25163,419.3833333333333,-339.0,-8553,3893.9493528331077,2754.25,2.1943663412521928,0.9577242049616842,13701,-8553,Disp. 5
49,24770,412.8333333333333,-339.0,-8553,3892.7716071342716,2754.25,2.207724996043367,0.9636466227022269,13701,-8553,Disp. 5
50,37145,619.0833333333334,-339.0,-8553,4229.28898256227,3051.75,2.0276632822150513,1.0867233561936582,13701,-8553,Disp. 5
51,28467,474.45,-418.0,-8906,4403.543963461202,3179.5,1.782511813361395,0.8873975154014043,13701,-8906,Disp. 5
52,26685,444.75,-570.0,-8906,4405.30360109228,3179.5,1.8005760105950634,0.9068870139261994,13701,-8906,Disp. 5
53,53136,885.6,-418.0,-8906,5311.753562156733,3649.75,5.432564404579978,1.736949164352439,23714,-8906,Disp. 5
54,32424,540.4,-570.0,-17694,5819.56584728169,3179.5,4.966801455541809,0.9336509280415328,23714,-17694,Disp. 5
55,31776,529.6,-570.0,-17694,5822.626183072086,3179.5,4.957342126775867,0.9374725837869369,23714,-17694,Disp. 5
56,35121,585.35,-418.0,-17694,5821.652645039167,3664.75,4.92485374985413,0.9090585746931773,23714,-17694,Disp. 5
57,33332,555.5333333333333,-418.0,-17694,5840.289746314301,3664.75,4.847588737804088,0.9099836146807242,23714,-17694,Disp. 5
58,29782,496.3666666666667,-418.0,-17694,5806.37802434374,3555.25,5.066408035108351,0.9465533538698611,23714,-17694,Disp. 5
59,23186,386.43333333333334,-570.0,-17694,5819.75192658636,3404.5,5.072553459868164,0.9913001984892846,23714,-17694,Disp. 5
60,32561,542.6833333333333,-418.0,-17694,5882.7259232309225,3555.25,4.656707384562026,0.9090144529801302,23714,-17694,Disp. 5
61,29804,496.73333333333335,-570.0,-17694,5895.637312243191,3896.25,4.6202283540074855,0.9248684367818801,23714,-17694,Disp. 5
62,23916,398.6,-664.0,-17694,5882.294868674461,3459.5,4.756512241133532,0.9777298416997428,23714,-17694,Disp. 5
63,26164,436.06666666666666,-570.0,-17694,5873.107126344123,3338.25,4.778927083712222,0.9639149053586225,23714,-17694,Disp. 5
64,24712,411.8666666666667,-570.0,-17694,5873.123747903845,3338.25,4.795951460508812,0.9766281098135743,23714,-17694,Disp. 5
65,24500,408.3333333333333,-570.0,-17694,5874.268389114054,3338.25,4.792356259896458,0.9777308448282361,23714,-17694,Disp. 5
66,26850,447.5,-570.0,-17694,5889.370069333334,3775.0,4.685817624869422,0.9529303507212258,23714,-17694,Disp. 5
67,33540,559.0,-418.0,-17694,5828.829757248281,3659.75,4.909293419065319,0.9469611192048435,23714,-17694,Disp. 5
68,25551,425.85,-418.0,-17694,5743.2456713539095,3124.0,5.44178478214787,1.0214964108446343,23714,-17694,Disp. 5
69,27465,457.75,-339.0,-17694,5739.992348146438,3124.0,5.437063501106007,1.0063160772694533,23714,-17694,Disp. 5
70,29105,485.0833333333333,-328.0,-17694,5740.092024572861,3124.0,5.416105944805654,0.9915882194082423,23714,-17694,Disp. 5
71,27591,459.85,-328.0,-17694,5760.9111856531035,3124.0,5.322007025227748,0.9852750372985004,23714,-17694,Disp. 5
72,28938,482.3,-328.0,-17694,5781.953652881334,3124.0,5.1968704328929824,0.9729781797817914,23714,-17694,Disp. 5
73,30759,512.65,-328.0,-17694,5765.02336810058,3124.0,5.269208008375934,0.970341467225329,23714,-17694,Disp. 5
74,18896,314.93333333333334,-418.0,-17694,5622.400382690372,2924.25,6.130757804743567,1.0595827833169837,23714,-17694,Disp. 5
75,21296,354.93333333333334,-418.0,-17694,5599.433533294713,2905.25,6.244869652080874,1.0579750666224321,23714,-17694,Disp. 5
76,35445,590.75,-328.0,-17694,5843.899126802009,3105.0,5.04689903944552,0.9996362268847792,23714,-17694,Disp. 5
77,27784,463.06666666666666,-418.0,-17694,5928.594422457038,3173.5,4.730042772078768,0.9853311156411768,23714,-17694,Disp. 5
78,26333,438.8833333333333,-570.0,-17694,5931.192620494839,3173.5,4.733563153317071,0.9964772580095207,23714,-17694,Disp. 5
79,27323,455.3833333333333,-570.0,-17694,5937.794409019675,3173.5,4.687546152368583,0.9859192807181995,23714,-17694,Disp. 5
80,29054,484.23333333333335,-418.0,-17694,5935.089511031389,3173.5,4.681410982378289,0.9724145667356721,23714,-17694,Disp. 5
81,29297,488.28333333333336,-418.0,-17694,5933.9001325240015,3173.5,4.68478441986009,0.9710607945604011,23714,-17694,Disp. 5
82,28062,467.7,-418.0,-17694,5916.315605945354,3173.5,4.7835923000835034,0.9827626247949411,23714,-17694,Disp. 5
83,32287,538.1166666666667,-418.0,-17694,5851.967697733023,3173.5,5.0402095120360855,1.0104348130365084,23714,-17694,Disp. 5
84,13401,223.35,-570.0,-17694,5635.892712963395,3039.5,6.066789207342714,1.0629406835671882,23714,-17694,Disp. 5
85,26375,439.5833333333333,-418.0,-17694,5541.560155681751,3173.5,6.4097675296580245,1.0742624851350382,23714,-17694,Disp. 5
86,26798,446.6333333333333,-328.0,-17694,5540.388384986848,3173.5,6.411993721511868,1.0711035925349128,23714,-17694,Disp. 5
87,27235,453.9166666666667,-278.5,-17694,5539.610572776989,3173.5,6.4113428136882415,1.067521847282086,23714,-17694,Disp. 5
88,27040,450.6666666666667,-278.5,-17694,5539.745284686746,3173.5,6.413095193150506,1.0692613586401722,23714,-17694,Disp. 5
89,24245,404.0833333333333,-278.5,-17694,5522.5204614537315,2973.75,6.569726744231126,1.1014589440549216,23714,-17694,Disp. 5
90,22881,381.35,-278.5,-17694,5530.133001205029,3039.5,6.536423699580425,1.1081861497399499,23714,-17694,Disp. 5
91,24023,400.3833333333333,-262.5,-17694,5525.805670505622,3039.5,6.550315028718064,1.1006761142564845,23714,-17694,Disp. 5
92,34803,580.05,-82.0,-17694,5558.568189695213,3173.5,6.203553592270493,1.0168310708399773,23714,-17694,Disp. 5
93,26368,439.46666666666664,-262.5,-17694,5530.986053831958,3039.5,6.493622957370281,1.0928514858638967,23714,-17694,Disp. 5
94,25598,426.6333333333333,-262.5,-17694,5527.542461156405,3039.5,6.528408082792332,1.101582733122281,23714,-17694,Disp. 5
95,25216,420.26666666666665,-262.5,-17694,5528.831300989591,3039.5,6.52485531140224,1.104240020749783,23714,-17694,Disp. 5
96,32055,534.25,-82.0,-17694,5543.93194196309,3042.0,6.330558596677818,1.0409326775448289,23714,-17694,Disp. 5
97,30279,504.65,-82.0,-17694,5558.396433264007,3107.75,6.258798011282165,1.045297632448581,23714,-17694,Disp. 5
98,28583,476.3833333333333,-262.5,-17694,5558.331874172892,3078.5,6.28216101437766,1.0609921257679968,23714,-17694,Disp. 5
99,30774,512.9,-82.0,-17694,5556.3462958424425,3078.5,6.265998719720486,1.0420546348066368,23714,-17694,Disp. 5
100,18902,315.03333333333336,-262.5,-17694,5469.29151972023,3045.5,6.956296954737992,1.1401548151192358,23714,-17694,Disp. 5
101,23461,391.01666666666665,-82.0,-17694,5451.311748504073,3042.25,7.0194986993049895,1.1130260330800965,23714,-17694,Disp. 5
102,33954,565.9,-82.0,-17694,5628.995110668707,3116.0,5.909948090302619,1.0406869748257421,23714,-17694,Disp. 5
103,27467,457.78333333333336,-82.0,-17694,5714.472216659361,3146.0,5.520907111602698,1.0105652941727299,23714,-17694,Disp. 5
104,27053,450.8833333333333,-82.0,-17694,5714.1963359530455,3146.0,5.527816906878668,1.014451766697287,23714,-17694,Disp. 5
105,28178,469.6333333333333,-82.0,-17694,5715.8319974085025,3256.25,5.503737314589378,1.0035131698466417,23714,-17694,Disp. 5
106,26671,444.51666666666665,-262.5,-17694,5720.422084971177,3256.25,5.4950824802692555,1.0141875596398031,23714,-17694,Disp. 5
107,28523,475.3833333333333,-82.0,-17694,5713.405251024066,3230.0,5.513899732055997,1.002144156456161,23714,-17694,Disp. 5
108,29667,494.45,29.0,-17694,5709.718739325378,3230.0,5.521905641224533,0.994132841307865,23714,-17694,Disp. 5
109,30954,515.9,29.0,-17694,5713.714748490569,3364.5,5.481937453610131,0.9808533156694418,23714,-17694,Disp. 5
110,17749,295.81666666666666,-7.5,-17694,5465.023750445907,3230.0,6.783700015993833,1.02577445682851,23714,-17694,Disp. 5
111,23130,385.5,-7.5,-17694,5354.493147292915,3230.0,7.38937552761174,1.1212520119150995,23714,-17694,Disp. 5
112,28299,471.65,50.5,-17694,5378.457695335018,3364.5,7.134217557710352,1.0644976333020055,23714,-17694,Disp. 5
113,4320,72.0,-7.5,-17694,4429.280914971279,3230.0,4.805136781254518,-0.34675290088016897,13380,-17694,Disp. 5
114,23017,383.6166666666667,50.5,-7143,3766.270790068645,3160.5,2.3782753044419063,1.0192574764942468,13380,-7143,Disp. 5
115,23292,388.2,50.5,-7143,3764.216598894095,3160.5,2.3845855071255335,1.0178947353930468,13380,-7143,Disp. 5
