,Sum,Mean,Median,Mode,Std,IQR,Kurtosis,Skew,Max,Min,Device
1,-980876,-16347.933333333332,-2213.0,-821636,106757.91017044864,3360.75,57.59824646632552,-7.512598520854672,66738,-821636,Disp. 2
2,-162438,-2707.3,-2213.0,-55090,14819.747144735577,3039.75,10.851488235127832,1.0902473287523569,66738,-55090,Disp. 2
3,-157216,-2620.266666666667,-2186.0,-55090,14806.517198679852,2855.5,10.874133378520735,1.0755210213261928,66738,-55090,Disp. 2
4,-152121,-2535.35,-2186.0,-55090,14829.841458659734,3138.25,10.760730561058432,1.054205650267701,66738,-55090,Disp. 2
5,-132831,-2213.85,-2186.0,-55090,14422.888666477087,3138.25,12.02917211961711,1.1973990112166397,66738,-55090,Disp. 2
6,-127633,-2127.2166666666667,-2069.0,-55090,14434.920579577172,3455.25,11.94833130026755,1.1763546251201251,66738,-55090,Disp. 2
7,-198488,-3308.133333333333,-2186.0,-55090,11253.26040659022,3288.25,10.80972107019016,-1.208619242312145,39143,-55090,Disp. 2
8,-173428,-2890.4666666666667,-2069.0,-55090,10879.004217371272,3434.75,12.7210652904923,-1.310112042751694,39143,-55090,Disp. 2
9,-177499,-2958.3166666666666,-2186.0,-55090,10869.131506775593,3138.25,12.743763062610283,-1.2949285520982972,39143,-55090,Disp. 2
10,-125379,-2089.65,-2186.0,-35274,8444.39036108226,3037.75,12.704230371973358,1.0436831205935844,39143,-35274,Disp. 2
11,-169169,-2819.483333333333,-2294.0,-35274,6485.45334063979,2855.5,10.801022410203338,-1.852312798595651,12839,-35274,Disp. 2
12,-123767,-2062.7833333333333,-2186.0,-14962,5144.6717148866555,3037.75,2.6659684199622222,0.510643874833387,12839,-14962,Disp. 2
13,-137648,-2294.133333333333,-2294.0,-14962,5256.370970406396,2855.5,2.4614560145365227,0.5011452178629242,12839,-14962,Disp. 2
14,-125956,-2099.266666666667,-2186.0,-14962,5104.066161925288,3037.75,2.815752651888324,0.5512742254988572,12839,-14962,Disp. 2
15,-125609,-2093.483333333333,-2186.0,-14962,5104.339102928372,3037.75,2.8118108238790307,0.547678784024759,12839,-14962,Disp. 2
16,-124720,-2078.6666666666665,-2186.0,-14962,5107.589871337098,3222.25,2.790042534344668,0.538085598784415,12839,-14962,Disp. 2
17,-122197,-2036.6166666666666,-2089.0,-14962,5096.888309918642,3094.0,2.8202993448277067,0.5179900178213441,12839,-14962,Disp. 2
18,-114676,-1911.2666666666667,-2089.0,-14962,5482.943412990553,3094.0,3.947405579299645,0.9772704893662038,17807,-14962,Disp. 2
19,-123260,-2054.3333333333335,-2089.0,-23055,5911.465322564872,3094.0,4.8078818649395405,0.2207732947030891,17807,-23055,Disp. 2
20,-136997,-2283.2833333333333,-2089.0,-23055,5590.692841123121,2881.0,5.909694777393364,0.07098443834223254,17807,-23055,Disp. 2
21,-122620,-2043.6666666666667,-2017.5,-23055,5340.577448200334,2873.25,7.088358021917154,0.17726028690290202,17807,-23055,Disp. 2
22,-124900,-2081.6666666666665,-2089.0,-23055,5346.842504540561,3031.75,7.046481257637746,0.19773965082004455,17807,-23055,Disp. 2
23,-125710,-2095.1666666666665,-2089.0,-23055,5349.670235890092,3050.5,7.027206785170707,0.2049008165665102,17807,-23055,Disp. 2
24,-124056,-2067.6,-2089.0,-23055,5354.998979885642,3112.75,6.982653093722947,0.1890451390553806,17807,-23055,Disp. 2
25,-126626,-2110.4333333333334,-2186.0,-23055,5351.9231847197925,3050.5,7.012730484497599,0.21361227838104055,17807,-23055,Disp. 2
26,-123488,-2058.133333333333,-2089.0,-23055,5354.380077639167,3136.25,6.985947091585004,0.18396656304521866,17807,-23055,Disp. 2
27,-125122,-2085.366666666667,-2089.0,-23055,5363.1775427261655,3245.75,6.924577849764416,0.19705733062643724,17807,-23055,Disp. 2
28,-123916,-2065.266666666667,-2089.0,-23055,5367.952183053424,3404.75,6.885951744292997,0.18561552512306162,17807,-23055,Disp. 2
29,-125874,-2097.9,-2186.0,-23055,5367.583806707996,3404.75,6.893773824778895,0.2043080166950426,17807,-23055,Disp. 2
30,-118708,-1978.4666666666667,-2089.0,-23055,5410.61231995383,3339.0,6.580999591840737,0.15036465569263302,17807,-23055,Disp. 2
31,-124513,-2075.2166666666667,-2186.0,-23055,5461.970260057392,3527.25,6.255062664531531,0.18027097885685284,17807,-23055,Disp. 2
32,-120067,-2001.1166666666666,-2089.0,-23055,5433.449767503947,3339.0,6.437326564352942,0.14917663838612796,17807,-23055,Disp. 2
33,-124392,-2073.2,-2186.0,-23055,5425.3264552248565,3319.25,6.503412946993132,0.18840752660336266,17807,-23055,Disp. 2
34,-121723,-2028.7166666666667,-2186.0,-23055,5439.054211438948,3341.25,6.4017779732690165,0.16455573725325467,17807,-23055,Disp. 2
35,-124358,-2072.633333333333,-2294.0,-23055,5450.30686421639,3527.25,6.330214142829082,0.18638731290060181,17807,-23055,Disp. 2
36,-128284,-2138.0666666666666,-2341.5,-23055,5467.210154808041,3665.25,6.226352068615434,0.21763969768937072,17807,-23055,Disp. 2
