,Sum,Mean,Median,Mode,Std,IQR,Kurtosis,Skew,Max,Min,Device
1,18048.0,300.8,221.5,-8231.0,3895.818561535789,4542.0,0.10736681592393049,0.13881288039853917,9109.0,-8231.0,Disp. 5
2,19733.0,328.8833333333333,221.5,-8231.0,3884.9146145609657,4103.0,0.13774551518588263,0.12118028169967042,9109.0,-8231.0,Disp. 5
3,11203.0,186.71666666666667,68.0,-8231.0,3863.599051431966,3929.0,0.20526915955859693,0.188327655915467,9109.0,-8231.0,Disp. 5
4,24115.0,401.9166666666667,221.5,-8231.0,3769.9473776468008,4103.0,0.15197308385346497,0.23098238312124064,9109.0,-8231.0,Disp. 5
5,11447.0,190.78333333333333,68.0,-8231.0,3627.275837747571,3929.0,0.136026700542478,0.17620933535295946,9109.0,-8231.0,Disp. 5
6,12196.0,203.26666666666668,68.0,-8231.0,3611.1247408231848,3929.0,0.16018728469354793,0.18558541979614473,9109.0,-8231.0,Disp. 5
7,15517.0,258.6166666666667,68.0,-8231.0,3569.4144185346336,3463.5,0.26573407674007843,0.17419516800210572,9109.0,-8231.0,Disp. 5
8,12434.0,207.23333333333332,68.0,-8231.0,3542.5734606771084,3185.5,0.3673849394947837,0.20848288015394167,9109.0,-8231.0,Disp. 5
9,10356.0,172.6,68.0,-8231.0,3528.6363294851894,3130.25,0.4285373442561573,0.23577899369051455,9109.0,-8231.0,Disp. 5
10,18650.0,310.8333333333333,221.5,-8231.0,3443.8889879875514,2943.25,0.5520700463136103,0.23433719631978933,9109.0,-8231.0,Disp. 5
11,22472.0,374.53333333333336,221.5,-8231.0,3383.2249756937817,2839.25,0.7084905112216475,0.2470491054806549,9109.0,-8231.0,Disp. 5
12,18518.0,308.6333333333333,68.0,-8231.0,3377.5466974988385,2886.5,0.7549174153077773,0.3014776202560776,9109.0,-8231.0,Disp. 5
13,21130.0,352.1666666666667,68.0,-8231.0,3435.2072405185013,2886.5,0.6159182067192694,0.3165144507578537,9109.0,-8231.0,Disp. 5
14,6239.0,103.98333333333333,-117.0,-8231.0,3411.583908161923,2869.5,0.6538248766376551,0.18403270215708967,9109.0,-8231.0,Disp. 5
15,5917.0,98.61666666666666,-117.0,-8553.0,3425.143981096698,2869.5,0.7025647580081666,0.15628897908982162,9109.0,-8553.0,Disp. 5
16,3616.0,60.266666666666666,-213.0,-8553.0,3420.6199352226986,2825.25,0.7306149090782212,0.18993934612723015,9109.0,-8553.0,Disp. 5
17,4389.0,73.15,-213.0,-8553.0,3417.5420934012636,2825.25,0.7413891037331513,0.17945106579801431,9109.0,-8553.0,Disp. 5
18,4272.0,71.2,-213.0,-8553.0,3417.362020573913,2825.25,0.7426497826812666,0.1812353779707312,9109.0,-8553.0,Disp. 5
