,Sum,Mean,Median,Mode,Std,IQR,Kurtosis,Skew,Max,Min,Device
2698,250698,4178.3,3811.5,-10842,4982.251523905395,4764.75,5.021228180697447,0.9441603140017047,24136,-10842,Disp. 3
2699,231383,3856.383333333333,3811.5,-10842,4239.508362493193,4358.5,3.170494388852679,-0.06059037407514016,17609,-10842,Disp. 3
2700,245874,4097.9,3811.5,-5244,3775.3283736403064,4262.5,2.3621564447751333,0.750090147099886,17609,-5244,Disp. 3
2701,247173,4119.55,3811.5,-5244,3760.66661249558,4124.25,2.4219600951701428,0.7492307861158829,17609,-5244,Disp. 3
2702,247199,4119.983333333334,3811.5,-5244,3760.6671085609837,4124.25,2.4215876765004007,0.7488728881171556,17609,-5244,Disp. 3
2703,243824,4063.733333333333,3811.5,-5244,3734.0657573516282,3895.0,2.6193672458096136,0.7984862536731712,17609,-5244,Disp. 3
2704,243802,4063.366666666667,3811.5,-5244,3734.301273179503,3895.0,2.61835670761224,0.7985162729139004,17609,-5244,Disp. 3
2705,242548,4042.4666666666667,3811.5,-5244,3740.9540723926843,3895.0,2.597540419416576,0.8096817264274082,17609,-5244,Disp. 3
2706,241365,4022.75,3710.0,-5244,3741.152961162315,3895.0,2.6147689105311023,0.8257673646394575,17609,-5244,Disp. 3
2707,245515,4091.9166666666665,3710.0,-5244,3788.5085759736626,4124.25,2.311379722252537,0.7707829419719374,17609,-5244,Disp. 3
2708,294666,4911.1,3710.0,-5244,7855.1060317153915,4124.25,34.79928357291888,5.268681914476428,57496,-5244,Disp. 3
2709,290797,4846.616666666667,3710.0,-5244,7916.388118994986,4124.25,33.84864892655502,5.149564548688983,57496,-5244,Disp. 3
2710,279414,4656.9,3642.5,-5244,8004.806923851167,4033.25,32.782706453059475,5.025407338823868,57496,-5244,Disp. 3
2711,291159,4852.65,3710.0,-5244,8069.6926617489435,4124.25,31.156512627603185,4.852056812291451,57496,-5244,Disp. 3
2712,253128,4218.8,3710.0,-36554,9673.558353241031,4124.25,20.19062327970324,1.6460115280908374,57496,-36554,Disp. 3
2713,252066,4201.1,3642.5,-36554,9675.00022809092,4124.25,20.18962026810045,1.6509096584529757,57496,-36554,Disp. 3
2714,247293,4121.55,3642.5,-36554,9621.302178376225,4124.25,20.76239883055667,1.6924131043039634,57496,-36554,Disp. 3
2715,246140,4102.333333333333,3642.5,-36554,9632.293479935908,4124.25,20.66943636862699,1.6908135300564555,57496,-36554,Disp. 3
2716,247220,4120.333333333333,3642.5,-36554,9635.534361382273,4426.5,20.623960759429693,1.683503365691972,57496,-36554,Disp. 3
2717,248726,4145.433333333333,3642.5,-36554,9623.054660318636,4426.5,20.727325382631932,1.6839434371036113,57496,-36554,Disp. 3
2718,235324,3922.0666666666666,3642.5,-36554,9459.396083612668,4095.5,22.52454677259709,1.7956084121507265,57496,-36554,Disp. 3
2719,244305,4071.75,3693.0,-36554,9382.641245036008,3886.5,23.233153604026118,1.8068697535619749,57496,-36554,Disp. 3
2720,242439,4040.65,3693.0,-36554,9375.843900232418,3686.0,23.335373184013026,1.8205857151545333,57496,-36554,Disp. 3
2721,246651,4110.85,3754.0,-36554,9374.002979435978,3710.0,23.298115701729735,1.7988261392979983,57496,-36554,Disp. 3
2722,244143,4069.05,3754.0,-36554,9391.943075118757,3710.0,23.13238101571386,1.79974308090669,57496,-36554,Disp. 3
2723,240064,4001.0666666666666,3693.0,-36554,9385.835436600082,3617.25,23.256975167085972,1.8252140651963638,57496,-36554,Disp. 3
