time;TSrock;TSrasp;offset;device
292;93338178639281;78686827313299;-14651351325982;192.168.1.159
1001301023;93339179940012;78687827769340;-14651352170672;192.168.1.159
2001526089;93340180165078;78688827960810;-14651352204268;192.168.1.159
3001744739;93341180383728;78689828167200;-14651352216528;192.168.1.159
4001985847;93342180624836;78690828387045;-14651352237791;192.168.1.159
5002242122;93343180881111;78691828616970;-14651352264141;192.168.1.159
6002482939;93344181121928;78692828833869;-14651352288059;192.168.1.159
7002721422;93345181360411;78693829051064;-14651352309347;192.168.1.159
8002957864;93346181596853;78694829261234;-14651352335619;192.168.1.159
9003189056;93347181828045;78695829471118;-14651352356927;192.168.1.159
10003419664;93348182058653;78696829679553;-14651352379100;192.168.1.159
11003651731;93349182290720;78697829903554;-14651352387166;192.168.1.159
12003899255;93350182538244;78698830123216;-14651352415028;192.168.1.159
13004136281;93351182775270;78699830337427;-14651352437843;192.168.1.159
14004373014;93352183012003;78700830552075;-14651352459928;192.168.1.159
15004609747;93353183248736;78701830763364;-14651352485372;192.168.1.159
16004841230;93354183480219;78702830979507;-14651352500712;192.168.1.159
17005077672;93355183716661;78703831186764;-14651352529897;192.168.1.159
18005305073;93356183944062;78704831399442;-14651352544620;192.168.1.159
19005542681;93357184181670;78705831614855;-14651352566815;192.168.1.159
20005773581;93358184412570;78706831828188;-14651352584382;192.168.1.159
21006008272;93359184647261;78707832038823;-14651352608438;192.168.1.159
22006242090;93360184881079;78708832251507;-14651352629572;192.168.1.159
23006473572;93361185112561;78709832461554;-14651352651007;192.168.1.159
24006706806;93362185345795;78710832676945;-14651352668850;192.168.1.159
25006941498;93363185580487;78711832887923;-14651352692564;192.168.1.159
26007172981;93364185811970;78712833097190;-14651352714780;192.168.1.159
27007404464;93365186043453;78713833309189;-14651352734264;192.168.1.159
28007637114;93366186276103;78714833521495;-14651352754608;192.168.1.159
29007871806;93367186510795;78715833729979;-14651352780816;192.168.1.159
30008098914;93368186737903;78716833937325;-14651352800578;192.168.1.159
31008326897;93369186965886;78717834142945;-14651352822941;192.168.1.159
32008553714;93370187192703;78718834353602;-14651352839101;192.168.1.159
33008784906;93371187423895;78719834567440;-14651352856455;192.168.1.159
34009022514;93372187661503;78720834786806;-14651352874697;192.168.1.159
35009267414;93373187906403;78721835005294;-14651352901109;192.168.1.159
36009502981;93374188141970;78722835217960;-14651352924010;192.168.1.159
37009732423;93375188371412;78723835430451;-14651352940961;192.168.1.159
38009966531;93376188605520;78724835644063;-14651352961457;192.168.1.159
39010199473;93377188838462;78725835855223;-14651352983239;192.168.1.159
40010431539;93378189070528;78726836067357;-14651353003171;192.168.1.159
41010664773;93379189303762;78727836276277;-14651353027485;192.168.1.159
42010894215;93380189533204;78728836485505;-14651353047699;192.168.1.159
43011122781;93381189761770;78729836691224;-14651353070546;192.168.1.159
44011349015;93382189988004;78730836905121;-14651353082883;192.168.1.159
45011584289;93383190223278;78731837119138;-14651353104140;192.168.1.159
46011819564;93384190458553;78732837333028;-14651353125525;192.168.1.159
47012053381;93385190692370;78733837545990;-14651353146380;192.168.1.159
48012286031;93386190925020;78734837758960;-14651353166060;192.168.1.159
49012519848;93387191158837;78735837971902;-14651353186935;192.168.1.159
50012752206;93388191391195;78736838185670;-14651353205525;192.168.1.159
51012987773;93389191626762;78737838395948;-14651353230814;192.168.1.159
52013217506;93390191856495;78738838610142;-14651353246353;192.168.1.159
53013453073;93391192092062;78739838824383;-14651353267679;192.168.1.159
54013685723;93392192324712;78740839038763;-14651353285949;192.168.1.159
55013920415;93393192559404;78741839248190;-14651353311214;192.168.1.159
56014149564;93394192788553;78742839464168;-14651353324385;192.168.1.159
57014387465;93395193026454;78743839673829;-14651353352625;192.168.1.159
58014676698;93396193315687;78744839947948;-14651353367739;192.168.1.159
59014911098;93397193550087;78745840167500;-14651353382587;192.168.1.159
60015154248;93398193793237;78746840386413;-14651353406824;192.168.1.159
61015388356;93399194027345;78747840596612;-14651353430733;192.168.1.159
62015617798;93400194256787;78748840809062;-14651353447725;192.168.1.159
63015848406;93401194487395;78749841021873;-14651353465522;192.168.1.159
64016082223;93402194721212;78750841253765;-14651353467447;192.168.1.159
65016347248;93403194986237;78751841481501;-14651353504736;192.168.1.159
66016583398;93404195222387;78752841699618;-14651353522769;192.168.1.159
67016822172;93405195461161;78753841912482;-14651353548679;192.168.1.159
68017051614;93406195690603;78754842122485;-14651353568118;192.168.1.159
69017281348;93407195920337;78755842331682;-14651353588655;192.168.1.159
70017514873;93408196153862;78756842550498;-14651353603364;192.168.1.159
71017749273;93409196388262;78757842761012;-14651353627250;192.168.1.159
72017979006;93410196617995;78758842977923;-14651353640072;192.168.1.159
73018215156;93411196854145;78759843191133;-14651353663012;192.168.1.159
74018448681;93412197087670;78760843405999;-14651353681671;192.168.1.159
75018682206;93413197321195;78761843618391;-14651353702804;192.168.1.159
76018913690;93414197552679;78762843829923;-14651353722756;192.168.1.159
77019144590;93415197783579;78763844043518;-14651353740061;192.168.1.159
78019378114;93416198017103;78764844259157;-14651353757946;192.168.1.159
79019615140;93417198254129;78765844473658;-14651353780471;192.168.1.159
80019849248;93418198488237;78766844689091;-14651353799146;192.168.1.159
81020082773;93419198721762;78767844899182;-14651353822580;192.168.1.159
82020311340;93420198950329;78768845108799;-14651353841530;192.168.1.159
83020540198;93421199179187;78769845318646;-14651353860541;192.168.1.159
84020777515;93422199416504;78770845559566;-14651353856938;192.168.1.159
85021041665;93423199680654;78771845787145;-14651353893509;192.168.1.159
86021278689;93424199917678;78772846000085;-14651353917593;192.168.1.159
87021512798;93425200151787;78773846218031;-14651353933756;192.168.1.159
88021752156;93426200391145;78774846446356;-14651353944789;192.168.1.159
89022002890;93427200641879;78775846671726;-14651353970153;192.168.1.159
90022239623;93428200878612;78776846888085;-14651353990527;192.168.1.159
