time;TSrock;TSrasp;offset;device
0;93338181037357;78703664672520;-14634516364837;192.168.1.179
1001179398;93339182216755;78704665073460;-14634517143295;192.168.1.179
2001446756;93340182484113;78705665335419;-14634517148694;192.168.1.179
3001712948;93341182750305;78706665606581;-14634517143724;192.168.1.179
4001977681;93342183015038;78707665841502;-14634517173536;192.168.1.179
5002212664;93343183250021;78708666078254;-14634517171767;192.168.1.179
6002445606;93344183482963;78709666314154;-14634517168809;192.168.1.179
7002680589;93345183717946;78710666547219;-14634517170727;192.168.1.179
8002911489;93346183948846;78711666782060;-14634517166786;192.168.1.179
9003163973;93347184201330;78712667036697;-14634517164633;192.168.1.179
10003396331;93348184433688;78713667269629;-14634517164059;192.168.1.179
11003629856;93349184667213;78714667502838;-14634517164375;192.168.1.179
12003859881;93350184897238;78715667734823;-14634517162415;192.168.1.179
13004089614;93351185126971;78716667966178;-14634517160793;192.168.1.179
14004319639;93352185356996;78717668194124;-14634517162872;192.168.1.179
15004545873;93353185583230;78718668425588;-14634517157642;192.168.1.179
16004777064;93354185814421;78719668657994;-14634517156427;192.168.1.179
17005006506;93355186043863;78720668889549;-14634517154314;192.168.1.179
18005236531;93356186273888;78721669120066;-14634517153822;192.168.1.179
19005464223;93357186501580;78722669352561;-14634517149019;192.168.1.179
20005696290;93358186733647;78723669585576;-14634517148071;192.168.1.179
21005928939;93359186966296;78724669818273;-14634517148023;192.168.1.179
22006156048;93360187193405;78725670042415;-14634517150990;192.168.1.179
23006379073;93361187416430;78726670267925;-14634517148505;192.168.1.179
24006604723;93362187642080;78727670493049;-14634517149031;192.168.1.179
25006828040;93363187865397;78728670724277;-14634517141120;192.168.1.179
26007057773;93364188095130;78729670955490;-14634517139640;192.168.1.179
27007285465;93365188322822;78730671185274;-14634517137548;192.168.1.179
28007515489;93366188552846;78731671419076;-14634517133770;192.168.1.179
29007747265;93367188784622;78732671650748;-14634517133874;192.168.1.179
30007976415;93368189013772;78733671882658;-14634517131114;192.168.1.179
31008207898;93369189245255;78734672113974;-14634517131281;192.168.1.179
32008437631;93370189474988;78735672346514;-14634517128474;192.168.1.179
33008668240;93371189705597;78736672577290;-14634517128307;192.168.1.179
34008898556;93372189935913;78737672810716;-14634517125197;192.168.1.179
35009130915;93373190168272;78738673044085;-14634517124187;192.168.1.179
36009361523;93374190398880;78739673275673;-14634517123207;192.168.1.179
37009591548;93375190628905;78740673507022;-14634517121883;192.168.1.179
38009818657;93376190856014;78741673736202;-14634517119812;192.168.1.179
39010047515;93377191084872;78742673967825;-14634517117047;192.168.1.179
40010278707;93378191316064;78743674197059;-14634517119005;192.168.1.179
41010507273;93379191544630;78744674428828;-14634517115802;192.168.1.179
42010734965;93380191772322;78745674653302;-14634517119020;192.168.1.179
43010958573;93381191995930;78746674890161;-14634517105769;192.168.1.179
44011194432;93382192231789;78747675120631;-14634517111158;192.168.1.179
45011422998;93383192460355;78748675352174;-14634517108181;192.168.1.179
46011651565;93384192688922;78749675580588;-14634517108334;192.168.1.179
47011879840;93385192917197;78750675810165;-14634517107032;192.168.1.179
48012107240;93386193144597;78751676035096;-14634517109501;192.168.1.179
49012330848;93387193368205;78752676260376;-14634517107829;192.168.1.179
50012553874;93388193591231;78753676499561;-14634517091670;192.168.1.179
51012804607;93389193841964;78754676745562;-14634517096402;192.168.1.179
52013037840;93390194075197;78755676977931;-14634517097266;192.168.1.179
53013267865;93391194305222;78756677209837;-14634517095385;192.168.1.179
54013496724;93392194534081;78757677442315;-14634517091766;192.168.1.179
55013728207;93393194765564;78758677673664;-14634517091900;192.168.1.179
56013958232;93394194995589;78759677904104;-14634517091485;192.168.1.179
57014186799;93395195224156;78760678134505;-14634517089651;192.168.1.179
58014445699;93396195483056;78761678397184;-14634517085872;192.168.1.179
59014678932;93397195716289;78762678632860;-14634517083429;192.168.1.179
60014913915;93398195951272;78763678868536;-14634517082736;192.168.1.179
61015152690;93399196190047;78764679110897;-14634517079150;192.168.1.179
62015387965;93400196425322;78765679343404;-14634517081918;192.168.1.179
63015617406;93401196654763;78766679574337;-14634517080426;192.168.1.179
64015845390;93402196882747;78767679804158;-14634517078589;192.168.1.179
65016073374;93403197110731;78768680034384;-14634517076347;192.168.1.179
66016300482;93404197337839;78769680258684;-14634517079155;192.168.1.179
67016521756;93405197559113;78770680484020;-14634517075093;192.168.1.179
68016749157;93406197786514;78771680710799;-14634517075715;192.168.1.179
69016972766;93407198010123;78772680939374;-14634517070749;192.168.1.179
70017198416;93408198235773;78773681167152;-14634517068621;192.168.1.179
71017426107;93409198463464;78774681398892;-14634517064572;192.168.1.179
72017658465;93410198695822;78775681629649;-14634517066173;192.168.1.179
73017884407;93411198921764;78776681858313;-14634517063451;192.168.1.179
74018111516;93412199148873;78777682081866;-14634517067007;192.168.1.179
75018333374;93413199370731;78778682304898;-14634517065833;192.168.1.179
76018556691;93414199594048;78779682530687;-14634517063361;192.168.1.179
77018779424;93415199816781;78780682768996;-14634517047785;192.168.1.179
78019016157;93416200053514;78781682997840;-14634517055674;192.168.1.179
79019243849;93417200281206;78782683226442;-14634517054764;192.168.1.179
80019472124;93418200509481;78783683460025;-14634517049456;192.168.1.179
81019703607;93419200740964;78784683689865;-14634517051099;192.168.1.179
82019931008;93420200968365;78785683919725;-14634517048640;192.168.1.179
83020158699;93421201196056;78786684147804;-14634517048252;192.168.1.179
84020393391;93422201430748;78787684391440;-14634517039308;192.168.1.179
85020634499;93423201671856;78788684629183;-14634517042673;192.168.1.179
86020865982;93424201903339;78789684859632;-14634517043707;192.168.1.179
87021093383;93425202130740;78790685089152;-14634517041588;192.168.1.179
88021325158;93426202362515;78791685324931;-14634517037584;192.168.1.179
