time;TSrock;TSrasp;offset;device
0;93338180700775;78793263107183;-14544917593592;192.168.1.175
1001240647;93339181941422;78794263519006;-14544918422416;192.168.1.175
2001510047;93340182210822;78795263778493;-14544918432329;192.168.1.175
3001773906;93341182474681;78796264071072;-14544918403609;192.168.1.175
4002066347;93342182767122;78797264311630;-14544918455492;192.168.1.175
5002303080;93343183003855;78798264547689;-14544918456166;192.168.1.175
6002536022;93344183236797;78799264782133;-14544918454664;192.168.1.175
7002770130;93345183470905;78800265015465;-14544918455440;192.168.1.175
8002999864;93346183700639;78801265249722;-14544918450917;192.168.1.175
9003233097;93347183933872;78802265479977;-14544918453895;192.168.1.175
10003468664;93348184169439;78803265717435;-14544918452004;192.168.1.175
11003699272;93349184400047;78804265946501;-14544918453546;192.168.1.175
12003927838;93350184628613;78805266179678;-14544918448935;192.168.1.175
13004161072;93351184861847;78806266412279;-14544918449568;192.168.1.175
14004390513;93352185091288;78807266639915;-14544918451373;192.168.1.175
15004616747;93353185317522;78808266867421;-14544918450101;192.168.1.175
16004843855;93354185544630;78809267098796;-14544918445834;192.168.1.175
17005073880;93355185774655;78810267328909;-14544918445746;192.168.1.175
18005303031;93356186003806;78811267559762;-14544918444044;192.168.1.175
19005532764;93357186233539;78812267791596;-14544918441943;192.168.1.175
20005762789;93358186463564;78813268018464;-14544918445100;192.168.1.175
21005990481;93359186691256;78814268249055;-14544918442201;192.168.1.175
22006218173;93360186918948;78815268488272;-14544918430676;192.168.1.175
23006456655;93361187157430;78816268718822;-14544918438608;192.168.1.175
24006686097;93362187386872;78817268948980;-14544918437892;192.168.1.175
25006914956;93363187615731;78818269180748;-14544918434983;192.168.1.175
26007147314;93364187848089;78819269411572;-14544918436517;192.168.1.175
27007377631;93365188078406;78820269643876;-14544918434530;192.168.1.175
28007607655;93366188308430;78821269874417;-14544918434013;192.168.1.175
29007837097;93367188537872;78822270105032;-14544918432840;192.168.1.175
30008067706;93368188768481;78823270336201;-14544918432280;192.168.1.175
31008296856;93369188997631;78824270566739;-14544918430892;192.168.1.175
32008525714;93370189226489;78825270797053;-14544918429436;192.168.1.175
33008754572;93371189455347;78826271026903;-14544918428444;192.168.1.175
34008984014;93372189684789;78827271260733;-14544918424056;192.168.1.175
35009218122;93373189918897;78828271493005;-14544918425892;192.168.1.175
36009447564;93374190148339;78829271719851;-14544918428488;192.168.1.175
37009673798;93375190374573;78830271949195;-14544918425378;192.168.1.175
38009901198;93376190601973;78831272175094;-14544918426879;192.168.1.175
39010126264;93377190827039;78832272404898;-14544918422141;192.168.1.175
40010355706;93378191056481;78833272630774;-14544918425707;192.168.1.175
41010580481;93379191281256;78834272857669;-14544918423587;192.168.1.175
42010804965;93380191505740;78835273080987;-14544918424753;192.168.1.175
43011028573;93381191729348;78836273312212;-14544918417136;192.168.1.175
44011258598;93382191959373;78837273541972;-14544918417401;192.168.1.175
45011495331;93383192196106;78838273780156;-14544918415950;192.168.1.175
46011725939;93384192426714;78839274008599;-14544918418115;192.168.1.175
47011953923;93385192654698;78840274238781;-14544918415917;192.168.1.175
48012181614;93386192882389;78841274464221;-14544918418168;192.168.1.175
49012406098;93387193106873;78842274694160;-14544918412713;192.168.1.175
50012635248;93388193336023;78843274924097;-14544918411926;192.168.1.175
51012864106;93389193564881;78844275157014;-14544918407867;192.168.1.175
52013095006;93390193795781;78845275386431;-14544918409350;192.168.1.175
53013323865;93391194024640;78846275617530;-14544918407110;192.168.1.175
